Target	SeqId	Type	Dilution	RefLog10Median	RefLog10MAD	RefMedian	RefSD
CAN2	14684-17	Protein	20	3.4681756684217966	0.14396967881595502	2959.5520133730497	1052.5251416725073
PKB beta	14685-17	Protein	0.5	3.1964954911818673	0.1268240001874852	1603.2652249555454	480.4004626267429
M6PBP	14687-6	Protein	20	2.4078596870960096	0.143575661223025	257.80434393532045	91.24805505649262
PTN7	14688-6	Protein	20	2.3848293848910873	0.09912583888828896	248.82323225994182	55.527374970931405
SEC13	14689-3	Protein	0.5	3.2781637433092863	0.08489167833882383	1899.770364732142	380.87716216715717
ZN276	14692-3	Protein	20	3.959431681238985	0.19176313999951922	8958.730755411512	4694.240244790534
TPSB2	14696-45	Protein	20	2.678606640918339	0.16898836816065366	485.9431007716253	205.81933337729333
EG-VEGF	14703-6	Protein	20	2.4131551421108526	0.15892524089882798	262.8878843537825	103.75639162384269
VEGF-D	14705-1	Protein	20	3.053263040888895	0.1359438924086933	1159.2839484622766	372.7573847886774
CO8G	14708-59	Protein	0.5	4.850621868456149	0.11281279116083365	71508.38033765512	19185.650289350382
Cystatin M	14711-27	Protein	20	4.4866071838911274	0.13625116687960448	31555.28048267996	10105.551776511595
Azurocidin	14713-46	Protein	20	2.40754804293314	0.11511990987720866	262.43643243381	69.32395531721536
CRLF1	14747-9	Protein	20	2.9828978327250155	0.13427910944291632	977.7735590750543	314.74583361832526
RHG05	14748-31	Protein	20	2.939427670026994	0.12415819756082591	889.3384839085738	282.22573843342497
Lactoferrin	14755-4	Protein	20	2.485708007553008	0.1340903051179183	318.6143800482017	97.870825365925
sICAM-2	14756-29	Protein	20	3.8841048438338395	0.12774293328058417	7731.008253332269	2382.5865600934585
FGF-8B	14757-144	Protein	20	2.0911880416785333	0.21216444205116436	119.0990953883781	73.1456835108643
Cadherin E	14759-149	Protein	0.5	3.1744707308087268	0.12840250717882107	1506.2740231323476	468.41368329590415
IGF-II	15295-81	Protein	0.5	4.218307690815326	0.14203288629722333	16281.47087138129	5749.935432052223
S100A3	15297-3	Protein	20	2.718938230495495	0.12626964519142847	517.6720425926766	156.9019711164692
NETO1	15298-199	Protein	20	2.4336386190066928	0.10590073618040674	274.76062593596305	68.15008698361646
MESD2	15299-102	Protein	20	3.690286390936894	0.12636196323856907	4955.060101200043	1569.2154895478022
CC134	15300-66	Protein	20	3.31012580082202	0.10639828537764306	2090.579764136334	563.8097153443512
sperm protein 10	15301-24	Protein	20	2.4906750981404957	0.11033655192647385	316.18834640740135	80.45772159692697
S100A5	15303-63	Protein	20	3.241515564737398	0.12102114718569143	1806.017868232507	544.3428866812048
PAP1	15304-1	Protein	0.5	3.830563199445783	0.16011617415642743	6805.296849980419	2755.4753351244117
Secretagogin	15305-7	Protein	20	2.901263105191653	0.18430289858867477	826.3898565579187	379.9303181537624
IgJ	15306-20	Protein	20	2.6626335068365394	0.14644962473799028	474.42153382483735	164.9375687846555
VWC2	15308-108	Protein	20	3.650705137670652	0.1272233560220548	4523.015598387267	1383.7552731362682
PRC1	15310-61	Protein	20	2.963193512705042	0.1271928155143689	933.8693425581793	282.58256214000744
AGO1	15312-14	Protein	20	3.0893945969904317	0.1519171592451587	1268.788139455962	513.5018666362008
MD2L1	15313-28	Protein	20	3.046507830682917	0.14004215101767392	1127.3455184769562	384.1231873050427
CLIC4	15314-49	Protein	0.5	3.9309747639811006	0.14545279778284326	8752.258997103258	3333.5551880764233
CUTC	15315-64	Protein	20	2.9408629422231094	0.1550189513802842	904.9885848335252	334.2402447796808
TXN4B	15316-262	Protein	20	3.2327657303073023	0.18458406986827125	1726.7311660920102	853.9402553443854
Calpactin I light chain	15318-75	Protein	20	3.1749963477383836	0.1353525689983872	1517.3335336449124	495.6782194573209
CCNA1	15319-226	Protein	20	2.745667822089979	0.08654104015423791	565.6921837970123	111.23747228869858
CPLX2	15321-8	Protein	20	2.8911217442147326	0.13923031813997633	797.5896930473734	264.13471172916
CRADD	15322-35	Protein	20	3.3868232639697906	0.11854723886746421	2429.0567767461616	696.68262032108
AGO3	15323-112	Protein	20	3.0439250022341167	0.13734835140460522	1076.745046154998	349.12106913931535
Ferritin light chain	15324-58	Protein	0.5	3.6973511812946334	0.46228637743863144	4931.997747132963	12776.50017077074
NEUM	15325-14	Protein	20	3.4035595368544973	0.16716983784318362	2634.74074717972	1201.5430116824439
GBP1	15326-64	Protein	20	4.1323465642091985	0.13432934918478745	13694.704225465119	4470.513238773489
MAPIP	15329-167	Protein	20	2.9016649573318962	0.1332757804040532	793.4000746144206	258.9159946332138
RBBP4	15331-47	Protein	20	3.171171199861683	0.12524353491614093	1474.7015893753235	453.4078196783957
SDF2	15333-11	Protein	20	2.6726457910725303	0.1447604434868941	476.6817844957687	168.868282176851
SELM	15336-7	Protein	20	4.0965937502563214	0.10913659795119024	12564.756827358156	3268.4340554123737
COF2	15339-32	Protein	20	2.534919723359164	0.19501029875053588	352.04471942892314	168.42804147875364
Kininogen, HMW, Two Chain	15343-337	Protein	0.5	3.5799115842333005	0.17861277401633058	3857.029487251103	1761.9694928450208
IFN-g	15346-31	Protein	20	2.5878104185714386	0.15904064127517437	391.4737407245302	155.66664505406987
Hemopexin	15347-12	Protein	0.005	5.3216475794336455	0.07039689443067898	209609.5709881398	34713.819153304714
7B2	15358-28	Protein	20	4.023139076766395	0.2331747535423796	10466.716210725392	7060.071520333488
ANKR1	15361-37	Protein	20	2.8211089102683653	0.12422465642059133	679.7927159895378	196.32744630153454
Apo A-V	15363-32	Protein	0.5	4.056994183885092	0.20157728348842863	11580.220047001618	6184.638126442046
Apo C-I	15364-101	Protein	0.005	5.228554965972979	0.06015691218516617	169535.93375335136	23680.111075950088
BAI3	15365-41	Protein	20	2.65063039712295	0.12463912696593082	460.79248031002254	132.59353251445208
LPLC1	15367-38	Protein	0.005	3.970759788077704	0.24828915607636604	9375.310221470027	6889.582346946255
BMPER	15368-3	Protein	20	3.173728632557849	0.10497281014358739	1493.8946187624852	376.13231813878394
BOLA1	15370-5	Protein	20	2.9955064312450896	0.13359626461804774	974.382227958261	312.56007958563475
BRD2	15372-43	Protein	20	2.6230661068594285	0.09543750263759954	429.55440339784116	92.43715016856959
CA11 protein	15374-15	Protein	20	3.0485762447172737	0.16773300640433053	1159.3867972928883	472.7547334771479
Carboxypeptidase B1	15375-49	Protein	0.5	3.3678080584765357	0.1984889697489598	2328.990758551392	1248.746551838204
CATE	15376-134	Protein	20	2.918346426624251	0.13220955108829524	848.7938481285106	264.6493050961036
Discoidin domain receptor 2	15381-45	Protein	20	2.629938891928884	0.13290269851566405	435.548875358057	137.46139280783518
Endothelin 3	15383-200	Protein	20	2.8895651620071803	0.08371491821600574	777.6260383127744	152.96494855396398
KLOTHO	15384-15	Protein	20	3.461772976656733	0.17163796436543444	2943.1772463573047	1275.4208283838145
FABP2	15385-116	Protein	20	3.1447573654394896	0.18134765140821663	1434.9182040137962	654.8974085446305
FABPA	15386-7	Protein	20	4.298168269376747	0.2438715884110283	20474.802667547483	14025.144030925063
Neuropilin-2	15387-44	Protein	0.5	4.330048710401959	0.10344935844140624	21366.770590790733	5319.8357897626765
FcRIIIa	15388-24	Protein	0.5	3.5176309838888953	0.72717053512335	1151.7434777979076	20429.206417072623
FRDA	15389-1	Protein	20	2.5438845346257457	0.11023117123372095	355.3043701845603	91.50460697802762
Galanin	15390-3	Protein	20	3.0861507923844744	0.14487594223168143	1225.0180207934507	440.77613820640954
GAS-6	15391-114	Protein	0.5	3.0778054837838384	0.11455610702634456	1193.7352529517498	333.21535050466105
UNC5B	15394-79	Protein	20	3.9107416640238886	0.11698888768960258	8155.091035292097	2312.3620300098405
GST M1-1	15395-15	Protein	20	2.8165689958709335	0.12840486302822463	676.9981288934462	200.68326266098327
HERV1	15398-2	Protein	20	2.9950341875270707	0.13173711132125024	967.1410995319487	293.3598073142585
ID-1	15402-2	Protein	20	2.9004603765078953	0.09298081678477677	806.1112571301255	172.55497421204686
ID2	15403-53	Protein	20	2.7367915562346146	0.10992581269495494	561.9319000338169	139.72562415681628
IFN21	15404-3	Protein	20	2.383336058812508	0.16313639026497828	250.9339140095169	98.58841525538391
IFNA4	15405-23	Protein	20	2.449532919519058	0.1248230900384728	289.7849973278458	83.6605039790354
KIAP	15412-40	Protein	20	2.525522856717321	0.11142356707196988	346.0463711310307	87.07377813102956
LCAT	15413-3	Protein	0.5	2.634773049401317	0.07925107746857352	437.9837594447169	78.32924396304026
LDHA	15414-316	Protein	0.5	4.51313471727104	0.17766571214870996	31803.953140905043	14210.053888813345
LYG2	15416-54	Protein	20	3.0762975220049897	0.11988002597035385	1198.5433397269164	354.1819707020248
Maspin	15417-3	Protein	20	2.5795605658769682	0.1442615219130805	389.70068129458684	134.35500020945628
MK10	15418-25	Protein	0.5	2.9128161331370195	0.14787377885925568	819.5253233980193	305.3793749356627
MMP20	15419-15	Protein	20	2.9169263557938514	0.20320228075492675	844.5212131920752	451.46469790148853
MYP2	15422-12	Protein	20	2.075875029599052	0.11981754210642959	123.3143733011412	33.51259183621958
NEUR1	15426-5	Protein	20	3.553796751007817	0.1566778774347275	3614.552545282014	1414.914065848228
LOXL3	15427-35	Protein	0.5	3.246147717930509	0.17665998291354668	1739.0861990555402	784.9061043883696
OPT	15430-165	Protein	20	3.4886560685017765	0.1402851654700672	3095.58257454639	1090.8928896441025
OTCase	15431-31	Protein	0.5	3.112599224347111	0.2732424835343361	1356.2020035697728	1086.7788498086063
Otoraplin	15432-1	Protein	20	2.9648416148399184	0.16300594020520554	956.9601500675478	375.8463231099002
p60-Src	15433-4	Protein	0.5	3.461160140992989	0.23698170785408879	2877.6324735118774	1953.9777334264852
PNOC	15434-5	Protein	20	2.5105737588324524	0.11612406738487624	328.09150891981386	90.18416029716097
PNP	15435-4	Protein	0.5	3.376678371200105	0.19616729802733165	2445.6706179034804	1136.305280171662
RAMP1	15436-40	Protein	20	2.661208799327399	0.13296280043859499	474.0570199508038	146.06439429887942
RAMP3	15437-11	Protein	20	2.9020777746839426	0.14514835366529155	828.7247805532556	281.69798595432167
RND3	15439-21	Protein	20	2.6754364898431944	0.11450396841905275	484.83959337793834	128.12589723045505
NEC2	15440-57	Protein	20	2.906320076084404	0.13657442653909735	821.3947588819117	268.67380160719927
SAP3	15441-6	Protein	0.5	3.024603024931256	0.1337589831767272	1074.946670829089	345.29807613654674
SCCA2	15444-45	Protein	20	2.895031438385334	0.1644771045357436	820.4785257892097	322.19204588052236
SMDF	15446-25	Protein	20	3.6413271059857903	0.12969868959910769	4354.124995409047	1375.7817269081963
Sorbitol dehydrogenase	15447-45	Protein	20	4.3536783972092286	0.26832525160027876	21791.68932551995	17179.66370540709
SQSTM	15448-47	Protein	20	2.66548406279898	0.13930214532213703	480.7050940853789	155.4073769124234
TIM-4	15449-33	Protein	0.005	2.710699558367385	0.1575839537587762	517.9587574015706	204.69211377029532
5'-Nucleotidase	15452-5	Protein	20	3.9671937652526754	0.11677399301559932	9283.034981955529	2629.2012227020887
a1-Microglobulin	15453-3	Protein	0.005	4.973931581248765	0.0729633206743241	94320.65598587926	16263.658828334605
ADA15	15455-40	Protein	20	3.349117206257162	0.10737150936780249	2262.7056960069617	569.3419412501604
Aminopeptidase N	15457-14	Protein	20	3.0240809457675786	0.10484510213666653	1069.0990404872102	262.7618333265971
CD26	15460-9	Protein	20	3.138001492333354	0.1456088019900823	1374.619537260588	501.1857822208164
CD8A	15462-28	Protein	20	4.17140785422072	0.16417820931995442	15241.548860684652	6143.037606228652
CNPY4	15465-79	Protein	0.5	3.550350463348014	0.13051145650611873	3614.503277050017	1201.6968508575087
CO9A1	15466-30	Protein	20	2.285499374757946	0.13728465094210018	198.90181573455575	64.08570452703816
CTHR1	15467-10	Protein	0.5	4.612766429461333	0.14311356680587206	41612.64719501989	14491.013947597434
FHR1	15468-14	Protein	0.005	4.676605276184274	0.11934704593413281	47276.249205026244	13876.613083002894
Hexosaminidase B	15470-11	Protein	0.5	2.8823271256536014	0.14982980506834753	776.6845547211635	283.9821109905569
LIPR2	15471-29	Protein	0.5	2.8987955471464133	0.2249399585892362	765.6641867883295	508.49243967984233
LRP11	15472-16	Protein	0.5	3.434767579681105	0.09691155654512573	2738.327882302507	624.7876319214772
PIN1	15474-7	Protein	20	3.5710465652194285	0.14926524746439362	3785.534511781751	1461.9885117771503
PLTP	15475-4	Protein	0.005	4.139264863564524	0.10828528697955786	13834.363373137632	3583.448468277677
REG3G	15476-6	Protein	20	3.311244932624606	0.22944445102226751	2081.328575415151	1328.1659080633424
VNN2	15480-2	Protein	0.5	2.9545635817419673	0.20051661888788486	911.4548787135392	485.8588489216294
LL-37	15481-45	Protein	0.5	4.494774290276101	0.20223893470049603	31454.99902522734	17086.768852357483
A2ML1	15482-12	Protein	20	2.8338002521332406	0.16934350726866998	704.1325719333115	292.57153906996757
Agrin	15483-377	Protein	0.5	3.4566102982130675	0.17074441803607843	2867.3645560306927	1262.5176661412388
ABP1	15486-126	Protein	20	3.4893754411215214	0.23070563097539765	3154.92778843568	2013.2914934439805
carboxylesterase, liver	15487-164	Protein	20	3.667196028791042	0.1846954851568472	4726.045418889842	2245.827098081914
CD248	15491-20	Protein	0.5	4.044303453599738	0.12448360775572986	10960.825221098406	3274.822522572841
CRIM1	15492-1	Protein	20	2.403041736439909	0.1019680494800721	256.87360178278016	60.64064645272839
FGFP1	15494-11	Protein	20	2.9830570563720267	0.15394220281546978	973.4923175077128	371.593515831565
FOLR3	15495-9	Protein	20	2.4387110034298356	0.18051296265413663	291.421881469734	125.8187156469073
HS3S1	15497-9	Protein	20	3.0003904336608573	0.13945958563034844	1010.0578856800656	344.7774403855972
Attractin	15499-11	Protein	0.005	3.0604705447184872	0.12000854684921491	1145.7158040872266	337.4693151164359
Lefty-A	15503-15	Protein	20	4.085155634691049	0.12312748648137894	12264.765190590315	3634.9896384149965
Lefty-A	15503-20	Protein	20	2.99178045806833	0.14827503763346606	993.7056931634274	362.3573941105287
Livin B	15504-39	Protein	20	2.916709916639163	0.09417948281870347	832.370135754636	183.16705678643297
LRP12	15506-34	Protein	20	2.6970355069083487	0.11935675728556072	515.0200873268685	139.57264631973894
NAG	15509-2	Protein	20	3.7158224653698433	0.19488482586006706	5310.419016436867	2688.158447160352
NPTXR	15511-37	Protein	20	3.069904812663001	0.17164606791334314	1209.1586158441146	513.4885007686894
Prostasin	15513-108	Protein	20	3.1802023220917874	0.14770492008305092	1546.6499679162207	553.0356415184428
Pseudocholinesterase	15514-26	Protein	0.005	4.014366944623307	0.13667274761864445	10243.96703791248	3416.2933462637407
SAA	15515-2	Protein	0.5	3.818246620609464	0.3390603698181869	6697.277222819113	8142.216463327119
SAA-4	15516-12	Protein	0.005	4.695015588948627	0.12771553350508924	49985.45136143474	15421.956059720756
Alcadein alpha-1	15521-4	Protein	0.5	3.281197519632623	0.1287940187026293	1905.2893862495084	606.939669169388
GAPR1	15522-2	Protein	0.5	4.462450400790819	0.11994182226693839	28851.949719832406	8527.725993229842
HEM2	15523-9	Protein	20	3.8107653389986837	0.21726505347293035	6242.181667841009	3590.571235306074
PGAM2	15524-30	Protein	20	2.9439456002683917	0.13555038997319024	871.1077253463087	287.7725224516561
ADH1G	15525-294	Protein	0.5	3.2257981570428016	0.34109697831131536	1757.9577203991469	2091.8343907287085
GSHB	15526-33	Protein	0.5	3.2305231680308735	0.11165033240432476	1706.4660673620756	464.61988349732604
DLDH	15527-90	Protein	0.5	3.72986354316365	0.14555120257819176	5281.584794221809	1871.5404660705594
Cysteine-rich protein 1	15529-33	Protein	20	4.925073453107007	0.22143772213570134	76737.75486611582	41856.83651773393
EphB4	15530-33	Protein	20	3.660229820291805	0.12621645858893138	4623.262696347457	1401.642302499401
Macrophage scavenger receptor	15533-97	Protein	20	3.8303153078083687	0.20122532248625236	6829.094062373597	3671.1200060815304
Malate dehydrogenase 2	15534-26	Protein	20	4.281179334249639	0.23802857657204224	19672.246746962934	14065.008985529654
Marapsin	15535-3	Protein	20	3.1831181492649976	0.12976602915865065	1553.500122678122	478.7330095874838
SLIK1	15539-15	Protein	20	3.0639937442056935	0.1419792841262948	1169.5129013879557	407.5678033643875
Vimentin	15540-6	Protein	0.5	3.25365721911248	0.08071040046445219	1794.1524310829473	337.2685782487347
KCRU	15542-19	Protein	20	4.092004953939299	0.25723983908519266	12445.541495909596	9529.057970732834
kallikrein 14	15544-25	Protein	20	3.385269134011635	0.1659617724481235	2463.992231225241	1026.557096749197
Calcineurin B a	15545-13	Protein	20	3.6250588587638024	0.11122191545138116	4194.82476211048	1115.4990771745836
SERA	15548-35	Protein	0.5	2.968555233210404	0.1446028592258597	937.7323933185734	344.2256538721595
ACES	15553-22	Protein	20	2.743978357591917	0.11890252580823746	570.6869209143097	155.7693867192615
Alpha-amylase 2B	15556-49	Protein	0.5	3.17675084805799	0.16896843384784233	1525.673304094353	649.126182991458
AMPE	15558-63	Protein	20	3.4838588133501394	0.11514145421358513	3119.024404835532	829.519174601193
ANTR2	15559-5	Protein	0.5	3.8306868493543536	0.1251891567094069	6778.952620142326	1875.9144836992216
Apo-TC II	15560-52	Protein	20	4.993799278595294	0.19616430592799228	98598.78309449361	51956.731781338305
BGLR	15562-24	Protein	0.5	3.4570194097437805	0.27501636240508787	2841.72326710609	2414.559918914427
CA125	15565-102	Protein	20	1.8783971124843117	0.15708019936393236	77.71959393953026	29.599010599005922
Calponin-1	15566-10	Protein	20	3.414851416158961	0.11344240105667591	2647.165453814301	699.9328648173558
CD3-zeta	15567-2	Protein	20	2.577923646032024	0.10766028630534352	385.4896376218921	95.98962883602105
Collagen II	15569-15	Protein	0.5	2.7752843229090916	0.13019460318763754	604.0000829079735	188.88775367901297
Complement receptor type 2	15570-99	Protein	0.5	3.8193513966289436	0.21206642756990113	6573.661004768426	3862.11767850721
CSPG3	15573-110	Protein	20	3.479424173762397	0.18924683755110672	3071.7239021085115	1503.0492087176049
Cyclin A	15574-37	Protein	20	2.7953436806841805	0.0970413403172099	635.1472759269814	141.2225920758577
ECP	15576-158	Protein	20	4.206734654827874	0.15778297652618178	16143.220968272364	6446.7569175060835
ENPP6	15579-26	Protein	20	2.8023839809323827	0.12709237901278292	645.2314029215395	194.85316325456412
EPHA7	15580-2	Protein	20	2.8229710197299074	0.12053253940147313	678.0999922026733	191.77330168754267
FANK1	15581-16	Protein	20	2.512259026745527	0.1343358844178575	333.80628066471814	105.68961768705093
FCN1	15582-25	Protein	20	3.508060833852356	0.14012296308550387	3282.286753383683	1107.1290396671916
FCRLB	15583-18	Protein	20	2.6023936491002377	0.13897772706908618	415.0975661154019	134.19085229149877
FHR2	15584-9	Protein	0.005	3.967615721575874	0.1812521153993918	8966.212274931993	4046.803224513299
fibulin 5	15585-304	Protein	0.5	3.575389230022182	0.14855237660086207	3753.495732185629	1407.3516774901673
FOLR2	15587-20	Protein	0.5	2.909074478916431	0.12026815716054173	817.8401103707929	235.93114551220734
galactosidase, alpha	15588-17	Protein	20	3.264720597775113	0.11560032252902674	1858.411454769451	532.7962566223522
Gc-Globulin, Mixed Type	15589-1	Protein	0.005	4.259907913502888	0.11277426114678235	18294.8037361041	4938.587648166568
Glutathione peroxidase	15591-28	Protein	20	3.3212992754567683	0.1933377400169458	2073.2486956986913	1055.066608285597
HTRA1	15594-47	Protein	0.5	4.163920134548914	0.13076323713221516	14787.048490634043	4643.384826259151
HEXI1	15596-7	Protein	20	3.288936353085548	0.16715751707736093	2012.896880123205	914.037673104059
IL-6 sRa	15602-43	Protein	0.5	3.500334563699114	0.13619764394284273	3151.1476165287672	1072.4654479290757
Integrin alpha-2	15603-20	Protein	20	2.442809709426653	0.15670754777751172	288.4169621031823	107.3491961409145
JNK2	15604-18	Protein	20	3.7113024490463884	0.1436060770242158	5313.033181928221	2017.3004290575132
Keratin 19	15606-19	Protein	0.5	3.218846518634525	0.20774532965886983	1727.4626850489215	924.106147179139
KPYR	15607-56	Protein	20	3.8364258660413335	0.1565663276723559	6897.305983153182	2718.506647074736
KS6B1	15608-5	Protein	20	2.8863275453850443	0.11592223204508745	818.4446356539474	260.3561617784069
LAP	15610-72	Protein	20	3.069288174591259	0.1363738446703855	1196.297696186482	419.23262141726605
LIN7B	15612-5	Protein	20	2.765442203357093	0.11647654286704481	584.0149247809501	147.82397667414384
LIPP	15613-16	Protein	0.5	3.000260374294652	0.20393520726563663	1003.3857738164539	554.2691129179578
LIRA2	15614-168	Protein	20	3.7229191464429974	0.14804114891317566	5393.305826841993	1935.7533244016915
LIRB3	15615-8	Protein	20	3.0918210894038696	0.29494757214679446	1236.69473897641	1190.7545812167346
lymphotactin beta	15617-8	Protein	0.5	3.4108741091989945	0.07668732806165734	2597.574591491401	457.72047356733935
MOG	15619-49	Protein	20	2.2444876378425427	0.11048364799101051	178.76937041028359	45.902695945006045
NLGN1	15620-4	Protein	20	3.0980404336033676	0.1074652116338537	1259.3260599646849	322.8132803998649
OBCAM	15622-13	Protein	20	3.2760229663120572	0.09895267369742133	1892.8707901610344	445.7529721714587
PD-1	15623-1	Protein	20	2.7431782028299434	0.15738009335537018	568.4740509781756	217.51859235458457
Perlecan	15626-223	Protein	0.5	3.1070989929325403	0.09052919888158661	1279.1375740736928	275.7757610745409
PKB	15627-83	Protein	20	3.727954834616152	0.14738835450472965	5397.308776393636	2031.2211948443464
PSG1	15631-18	Protein	20	2.5185520718658903	0.08556698197315926	336.9375795108129	64.56196028662589
RBP	15633-6	Protein	0.005	3.6107252070842457	0.10170919544392976	4106.590877971175	1016.9116621306003
SLIT1	15634-139	Protein	20	2.4802399818375647	0.1165998459433506	309.38809526762327	83.43847041450283
SMOC2	15635-4	Protein	0.5	3.0138527011144904	0.1260071414213173	1035.0000172120135	318.36083311732807
SORC1	15636-49	Protein	20	2.6814344946854507	0.10953063290347509	484.5248687049349	125.69772753023621
SORC3	15637-38	Protein	20	2.459801024668188	0.10741997717397278	292.8418316948105	73.21638848091389
TAGL	15640-54	Protein	0.5	3.299737657117661	0.1847857830470656	2028.3985379997846	964.1241411621597
TEFF1	15641-20	Protein	20	2.926599213067554	0.08664492987758354	862.8835261076593	187.56860697237363
Biotinidase	15644-1	Protein	0.005	3.3989271984327267	0.10870371225228137	2497.609239305925	650.6567229670562
COAA1	15653-9	Protein	20	2.6699447595408805	0.14077052784636357	474.5610271481102	162.14495520203602
BMP-2	15666-21	Protein	20	2.401403296388292	0.10497024133075361	258.52211619031243	61.55962430528292
BMP-4	15667-39	Protein	20	2.9860070227538507	0.13209385444173916	967.9902504527931	315.816253559676
BMP-8	15668-19	Protein	20	3.210756698692298	0.17791916934141438	1646.8150897013813	749.8036989990546
BRAF1	15669-7	Protein	20	3.1987661444313686	0.177853137484133	1545.076527514909	693.3524666254665
C1QL2	15670-15	Protein	20	2.7284716392102064	0.17814584365851327	540.584594455856	247.84209755084652
CD79A	15674-3	Protein	20	2.910179073040294	0.11833493194157052	833.1021717975226	251.97217522080638
CEBPB	15675-3	Protein	20	2.979412356057739	0.22828883325720772	955.670836591813	617.2888778406364
DKK2	15678-71	Protein	20	4.001938183071839	0.23172710258533158	9393.536140768541	5673.674678790647
INHBC	15686-49	Protein	0.5	3.0989363310074394	0.2188961100867033	1186.3347154882374	763.1620818147119
Mannose-binding lectin	15688-30	Protein	20	2.6120594847008904	0.14611757713763152	414.61943699765885	148.51168628728905
NODAL	15692-300	Protein	20	2.4347265203834065	0.10227213351463837	276.42822419929865	65.41028556177363
PgR	15693-9	Protein	20	3.757126344551867	0.16592733246420432	5712.041940515268	2432.922904544093
TXLNA	15698-6	Protein	20	2.401278032759069	0.1334706381495836	251.73529778292092	82.94108776632646
ALT	16015-19	Protein	20	3.830227217163702	0.15934862088245838	6746.681902637781	2751.2560622120554
Cadherin-8	16021-30	Protein	20	2.9548624063789557	0.19919086741659386	905.2760297415423	483.5300371553911
VEGF sR3	16035-8	Protein	20	3.891323054143197	0.12433768489565433	7851.6611652629	2351.5740996693808
SHC1	16043-30	Protein	20	3.5723842399583976	0.15675823966243696	3823.1004491179656	1580.9190179497466
OLR1	16049-43	Protein	20	2.9274355491033277	0.23480412323631028	821.1149139339559	554.7980998811073
complement factor H-related 5	16055-3	Protein	0.5	4.799671350771682	0.12487170146970383	63130.306621339725	19266.312023359944
IGF-II receptor	16057-6	Protein	0.5	3.786784426133157	0.10715947694258476	6155.580001165929	1569.844914905496
NID2	16060-99	Protein	20	3.331534756225783	0.18974033929364187	2119.0955143716847	1049.666976477012
WIF-1	16070-7	Protein	20	3.0642478768236967	0.14642980731609878	1187.9053523939378	418.05311841917614
GRB2-related adapter protein 2	16074-12	Protein	20	3.2657618816536127	0.1314683968563136	1860.4559894088381	610.977402150952
TEC	16079-2	Protein	20	3.534205739886903	0.14609124175679294	3540.756411843345	1349.835218956213
Aldose reductase-like	16081-38	Protein	20	3.5660995896102072	0.2493301700619197	3651.572664210192	2719.835128207629
EPHA4	16288-17	Protein	0.5	4.220089045058626	0.11324442889892428	16686.069430085572	4528.639767993335
GIP	16292-288	Protein	0.5	3.007059328322749	0.2436373968792187	1103.3307681319773	703.7100099225979
Growth hormone-releasing factor	16293-1	Protein	20	2.949215553359018	0.09202895589067017	904.1206752977021	190.12947668258428
LGR5	16296-43	Protein	20	2.89497085071281	0.11428691970087201	785.9778989050384	217.4200199857126
ROBO4	16297-14	Protein	20	2.45427400749578	0.12950578424816528	294.51696502080574	87.86074182400208
sPLA(2)-IID	16298-84	Protein	20	2.187547923350212	0.1245734813330115	158.06612740673702	45.79470218706565
TIGIT	16299-13	Protein	20	2.9458447274930584	0.18689157373958531	890.0049040207317	435.04526907926595
TREM2	16300-4	Protein	20	4.031325417102298	0.20015744213678976	10739.466993360093	5816.424547132898
SPLC2	16302-11	Protein	0.5	2.982587790472971	0.15537122472289577	984.4533469938431	372.1497422128844
LGR4	16304-6	Protein	20	2.973869087022365	0.14905290994848852	969.0334443593216	345.6748568329902
Cadherin-11	16305-10	Protein	0.5	3.2324579523894754	0.22826314341110887	1744.3942286158415	1097.7399327969938
UNC5H4	16307-22	Protein	20	3.1114241844197545	0.1543671235764532	1309.3379588234866	500.7629069610292
BTLA	16308-14	Protein	20	3.1750140627042063	0.18497873005787424	1505.5321776505323	728.4556124627089
Soggy-1	16309-30	Protein	20	2.9519306099260407	0.19302268240929177	906.6400545943262	459.0664222837894
Cadherin-6	16312-45	Protein	20	2.815656013455184	0.14681635950586114	654.9639288542656	240.75523640658284
VEGF sR1	16315-105	Protein	20	2.7832348981545327	0.09251673157146789	609.4732148489229	133.00294570289714
Desmoglein-3	16317-20	Protein	0.5	3.032117551077059	0.2523448830571211	968.6174103698294	631.6004631097518
ALK-1	16318-12	Protein	20	2.56878391668313	0.12628246297804369	374.88839879102943	113.51788499769194
CD320	16320-139	Protein	20	2.8758381464230816	0.17143376432827218	786.3761136831176	324.60594569459033
PACAP	16322-10	Protein	20	3.938664350176619	0.17443285311289913	8827.796082762417	3901.8773145363057
NRX3A	16323-8	Protein	20	3.648084207105125	0.11512737716843335	4545.9996081573445	1212.564736739374
TLR1	16324-38	Protein	20	2.7925261054723607	0.16857711128981423	625.9928124190917	268.1922497011472
GFP_AEQVI	16535-61	Non-Human	20	2.330438239057303	0.10907373782353447	219.55567158075803	54.616362332372425
HMGA1	16536-3	Protein	20	2.423118100665838	0.12440705270694274	271.10606197970293	78.88902150195109
STA5B	16551-14	Protein	20	3.0347123859913934	0.1647527491926195	1087.1307606314897	456.9515613196076
MYOC	16558-2	Protein	0.5	3.3964629762391128	0.14293641248240707	2486.150208838439	891.1003808806759
Alpha-1B-glycoprotein	16561-9	Protein	0.005	3.209059605854021	0.13435474292086713	1609.066498278415	529.2803715522098
