SeqId	Target	Type	Dilution	RefLog10Median	RefLog10MAD	RefMedian	RefSD	SeqId
17224-12	MIME	Protein	20.0	3.472785669138176	0.11142682034524773	2970.2	1490.5055751762513	17224-12
17231-1	L-plastin	Protein	0.5	4.395199615284255	0.09612063796684246	24842.75	6847.642823849594	17231-1
17319-1	SELH	Protein	20.0	2.7239477828792418	0.09005640011479676	529.6	216.105533326258	17319-1
17320-19	ADPPT	Protein	20.0	4.3317399746623835	0.24470483921637	21465.45	13404.812175801875	17320-19
17325-10	KGUA	Protein	20.0	4.272189421962318	0.20093915830850062	18715.0	13658.521062058146	17325-10
17326-44	DUS23	Protein	20.0	2.5345970548174743	0.09234565676495766	342.45	318.6038184577098	17326-44
17327-3	CNPY3	Protein	20.0	3.492194302045093	0.2155176892987835	3105.95	5629.705996058379	17327-3
17329-2	BDH2	Protein	20.0	2.6578680704725004	0.12090237211763971	454.85	393.5043537214104	17329-2
17331-138	KREM1	Protein	0.5	3.237870295004493	0.08519880237925632	1729.3	342.3586811693226	17331-138
17332-3	ARHL2	Protein	20.0	4.069895545436375	0.18630684026044683	11746.25	9434.852491499814	17332-3
17333-20	ACADM	Protein	20.0	2.5125508084472603	0.2186949121380697	325.5	1541.9544752822142	17333-20
17335-18	VAMP2	Protein	20.0	3.2470392114721163	0.19774937949441584	1766.1999999999998	4896.387245736463	17335-18
17336-54	CR3L2	Protein	20.0	2.386766406572781	0.09157169036737031	243.64999999999998	496.43439231949554	17336-54
17337-1	TYY1	Protein	20.0	2.2924770854590246	0.10807067004884703	196.10000000000002	143.74297100575362	17337-1
17341-89	THIC	Protein	20.0	3.405542694336596	0.3588016400441202	2544.15	5277.577250611651	17341-89
17342-13	AGR3	Protein	20.0	3.250761200955848	0.3467112123269428	1781.4	2059.6094892810856	17342-13
17343-6	SNPH	Protein	20.0	2.8076025856472615	0.10664777597976527	642.1	315.04532148672763	17343-6
17344-23	STML1	Protein	0.5	3.164635295533662	0.0783987784353172	1460.95	275.486752948448	17344-23
17345-12	ZADH2	Protein	20.0	3.109091652793306	0.34641629739803154	1285.6	6970.550684289059	17345-12
17346-61	FDSCP	Protein	20.0	2.8271102975075486	0.10850089165337494	671.6	597.996610416351	17346-61
17347-80	CA080	Protein	20.0	4.576903706993869	0.1840353983787987	37748.850000000006	23384.198629271523	17347-80
17348-5	SYJ2B	Protein	20.0	2.578580244266912	0.11314507200028352	378.95	325.32956950064136	17348-5
17350-13	CHM2B	Protein	20.0	4.377523667013845	0.2718938846232278	23852.25	17022.401544927077	17350-13
17355-56	SYT4	Protein	0.5	3.130590784197641	0.15754473367232838	1350.8	1160.3629109453773	17355-56
17356-34	IL1FA	Protein	20.0	2.6766478703508794	0.07893904887113377	474.95000000000005	696.0846208035005	17356-34
17357-33	SPCS	Protein	20.0	2.543134060390166	0.10514456297415503	349.25	265.6973538298886	17357-33
17362-5	VHL	Protein	20.0	2.668292350307893	0.10208945763039948	465.9	534.5950935680165	17362-5
17364-8	RU2B	Protein	20.0	2.560802669660808	0.15702650133217277	363.75	1323.0430522167137	17364-8
17365-7	KAT1	Protein	20.0	3.2007137305174456	0.11023153245516315	1587.5	421.2297043484504	17365-7
17366-6	DCNL1	Protein	0.5	3.7468130917714615	0.08243178958646777	5582.299999999999	1683.2144599417388	17366-6
17367-5	Stathmin	Protein	20.0	3.6044090503305046	0.14644613690287803	4021.7	3439.5391091220704	17367-5
17370-186	ABHDA	Protein	20.0	2.9185785049974755	0.21467361286710643	829.05	2729.2673919644885	17370-186
17372-5	4EBP1	Protein	20.0	3.1033741582603165	0.08455922788489634	1268.75	1280.9216322749653	17372-5
17377-1	Aldose reductase-like C3	Protein	20.0	2.959613711071044	0.14247813815441565	911.2	833.3890854310641	17377-1
17380-2	UBE2K	Protein	20.0	4.7305091265900545	0.1818115059180657	53766.2	27084.21901249623	17380-2
17383-4	STAR5	Protein	20.0	3.2591397347194375	0.14391417105047416	1816.1	2433.1141330545593	17383-4
17384-110	K6PF	Protein	0.5	3.55414982684333	0.15755735874527302	3582.2	3417.80042005909	17384-110
17387-27	IKB-beta	Protein	20.0	2.68681494532136	0.10684652845165338	486.20000000000005	508.63445248907664	17387-27
17391-10	SPF45	Protein	20.0	2.9819076950043617	0.2408061315051261	959.2	1068.3957391616552	17391-10
17393-13	SCAD	Protein	20.0	3.343445125945718	0.12009549055481095	2205.2	1418.9179533430288	17393-13
17396-23	ADH1A	Protein	20.0	3.6223641748259148	0.18762661248938797	4191.45	5339.838212127386	17396-23
17397-8	DHB11	Protein	20.0	2.5428872814278374	0.06575422017499714	349.05	383.1899776597629	17397-8
17398-55	HO-1	Protein	0.5	3.427980818990377	0.13388300669372494	2679.05	1096.3781691430797	17398-55
17400-71	ACOT8	Protein	20.0	3.3588196687555287	0.1794128650235513	2284.6499999999996	9748.385141301746	17400-71
17403-14	acyl-Coenzyme A dehydrogenase	Protein	20.0	2.953372832708144	0.13230544711673092	898.2	1252.3882517191087	17403-14
17404-5	ARL5B	Protein	0.5	4.067264216503926	0.08640434676608245	11675.2	3120.8842724096735	17404-5
17405-2	UCHL5	Protein	20.0	3.0897990567197233	0.1402873468216827	1229.6999999999998	9220.79949872404	17405-2
17408-2	PMM1	Protein	20.0	2.6108730003800518	0.12849967923789526	408.2	1820.2997677402664	17408-2
17410-5	CETN3	Protein	20.0	2.731260480353339	0.1017595356509525	538.5999999999999	308.08411956970167	17410-5
17411-55	UFD1	Protein	20.0	3.878089416902019	0.28617159606940473	7552.5	8106.395842391412	17411-55
17419-17	TES	Protein	20.0	2.9537836942552915	0.11179658903683842	899.05	690.9149428545535	17419-17
17427-26	NLGN3	Protein	20.0	2.3580300661385514	0.06119813669544725	228.05	166.1205723807521	17427-26
17432-25	KAD4	Protein	20.0	3.299725134314595	0.134110236923438	1994.0	876.5468818913628	17432-25
17435-43	ETFA	Protein	20.0	3.4687017028647165	0.11262023512456158	2942.4	1297.7917305754913	17435-43
17436-193	CSNK1G2	Protein	20.0	3.005394345593107	0.2520659473593642	1012.5	1273.9200786850997	17436-193
17441-4	Alkaline phosphatase, intestine	Protein	20.0	2.628746434140367	0.10597648871380119	425.35	333.01537322489554	17441-4
17447-52	SFRP4	Protein	0.5	3.9083476935959447	0.13684228710662394	8097.45	3157.6319288878453	17447-52
17449-23	CD9	Protein	20.0	2.964778019468509	0.10945658947348746	922.1	358.1328601360043	17449-23
17450-51	Histidyl-tRNA synthetase	Protein	20.0	4.721683610928609	0.2327066714781175	52684.600000000006	31339.865419078684	17450-51
17451-13	BIM	Protein	20.0	3.198079475298873	0.11272545567038765	1577.9	7755.113879262593	17451-13
17453-34	Ceruloplasmin	Protein	20.0	3.8282821580938937	0.14769498142685272	6734.15	2423.4930604908964	17453-34
17454-15	EGFL6	Protein	20.0	2.9252592840724905	0.22865179172120598	841.9	767.2359530753092	17454-15
17455-42	FOLR1	Protein	20.0	2.9899609355961556	0.1553313429051929	977.15	562.5653755974621	17455-42
17456-53	GOLM1	Protein	20.0	3.8063079767806047	0.181325816325513	6401.9	4263.330485925119	17456-53
17460-51	Mx1	Protein	20.0	2.9174522773814062	0.17772422208112273	826.9	1379.9431576851587	17460-51
17462-19	IRF1	Protein	20.0	2.4111142877575737	0.08605482608066686	257.7	100.82715226707944	17462-19
17466-72	ACSF2	Protein	20.0	2.86198220488572	0.130735348032988	727.75	1079.4189621569665	17466-72
17467-1	DHRS9	Protein	0.5	3.081239207136954	0.10463427575901758	1205.6999999999998	530.2071755070875	17467-1
17468-1	SUFU	Protein	20.0	3.2160730074920227	0.09930043598182767	1644.65	464.07178733911036	17468-1
17474-106	YETS4	Protein	20.0	2.7904962256804606	0.08881516431439054	617.3	163.18076203184484	17474-106
17475-18	TOPK	Protein	20.0	3.0048583429809965	0.10813112142768323	1011.25	290.5760983380314	17475-18
17490-4	SH3BGRL3-like protein	Protein	20.0	3.4483428736585653	0.2998594984736438	2807.65	2309.3309611744835	17490-4
17495-141	SIR3	Protein	20.0	3.029180758532794	0.07978329997967824	1069.5	926.9986874040114	17495-141
17505-125	NALDL	Protein	0.5	3.194583710462951	0.1112907124918459	1565.25	475.41350689484153	17505-125
17509-6	HPPD	Protein	0.5	2.98472957662848	0.08446925969267328	965.45	467.9119394348172	17509-6
17510-7	SRP14	Protein	20.0	3.054038203912543	0.09652061550081659	1132.5	6252.241616010692	17510-7
17511-10	RPP30	Protein	20.0	3.132707274448827	0.10897679199176064	1357.4	1090.1259142740198	17511-10
17512-2	NMI	Protein	20.0	4.398248219295134	0.20138254821648507	25017.75	14997.163350263725	17512-2
17513-11	ANX11	Protein	20.0	4.676607445649717	0.22831558251650555	47490.600000000006	27554.688231505053	17513-11
17514-48	RAB21	Protein	20.0	4.5021417859663515	0.204095061160468	31779.199999999997	25167.15255308601	17514-48
17515-6	STCH	Protein	20.0	3.6774061436090437	0.08213839877086995	4757.8	1091.0663895063756	17515-6
17516-7	Rab3A	Protein	20.0	2.7596300635299564	0.12364624160894228	574.95	674.7971197283888	17516-7
17671-58	ING4	Protein	20.0	2.8577243899229963	0.09533950242531358	720.6500000000001	1742.3097313594494	17671-58
17672-184	Gastric intrinsic factor	Protein	20.0	3.3228643619882754	0.2143510155955261	2103.1499999999996	2991.6686162208307	17672-184
17673-34	Carbonic Anhydrase VB	Protein	20.0	3.031509439487553	0.12113769960905973	1075.25	637.5408622912979	17673-34
17675-17	ACO13	Protein	20.0	3.818215986537851	0.4067656319221043	6579.85	19293.094972392682	17675-17
17676-13	CIP4	Protein	20.0	4.371404764074939	0.2872759605045749	23518.25	19934.03354662468	17676-13
17677-47	BY55	Protein	20.0	2.5926740831644586	0.2825623978644904	391.45	257.45729445174743	17677-47
17678-28	VSIG4	Protein	0.5	3.9855858407862694	0.18923738954306735	9673.55	5573.692672848622	17678-28
17680-12	EPHB1	Protein	20.0	2.730579996666778	0.09263449148689816	537.75	459.83726915800156	17680-12
17682-1	CD46	Protein	0.5	3.3241177621713156	0.10035546699832099	2109.2	715.4921402111012	17682-1
17683-2	COMD9	Protein	20.0	3.2452658050685246	0.1949616612052262	1759.0	1596.2491797399432	17683-2
17685-9	Apo A-IV	Protein	0.005	4.54703279891936	0.1336232958188329	35239.75	11406.635026458545	17685-9
17686-27	TBCB	Protein	20.0	4.812418220578175	0.21859193566857762	64925.95	34667.51866784246	17686-27
17691-1	TPP1	Protein	0.5	3.1802117092834075	0.10454581422755527	1514.3	526.7457272436061	17691-1
17692-2	BT3A3	Protein	20.0	2.837966725278962	0.08959537653538321	688.5999999999999	329.5235715126787	17692-2
17693-2	Septin-6	Protein	20.0	3.011866356527724	0.08932153056312929	1027.7	601.3404578610549	17693-2
17694-32	PSME2	Protein	0.5	3.2993642390402123	0.18521705140593894	1992.35	2021.8091058326872	17694-32
17696-1	TIRP	Protein	20.0	2.8714852878757893	0.07219749949534779	743.8499999999999	559.0023237405153	17696-1
17697-2	OVCA2	Protein	20.0	3.8597414796962397	0.27651958997764675	7240.05	5647.9059685738075	17697-2
17698-15	WBP2	Protein	20.0	2.841077449902637	0.09218115608049852	693.55	323.82498601435384	17698-15
17699-43	TIMELESS	Protein	20.0	2.455225593044044	0.07539552394399955	285.25	131.15039744618423	17699-43
17702-53	UGT 1A1	Protein	20.0	3.1717397643423313	0.127395368301525	1485.0500000000002	699.1444600752554	17702-53
17703-40	GEMI	Protein	20.0	2.6856503739935986	0.07891871694110981	484.9	205.69057598355528	17703-40
17704-74	HS105	Protein	20.0	2.9886924737955836	0.13338578913763321	974.3	3233.218528352229	17704-74
17706-4	PPR1A	Protein	20.0	3.152882003404498	0.11383236708623676	1421.9499999999998	1348.5937002977953	17706-4
17710-40	TPD53	Protein	20.0	2.6609121397089517	0.15121264969529172	458.04999999999995	513.0081462487586	17710-40
17711-13	VAMP1	Protein	20.0	2.7955323536241456	0.1280528627184794	624.5	4069.864611184827	17711-13
17712-7	IDI1	Protein	20.0	3.8666769171194604	0.22925207793596927	7356.6	5363.948122349292	17712-7
17721-82	GAS7	Protein	20.0	3.003891112914221	0.06936695030258778	1009.0	482.96005856824684	17721-82
17722-5	FKBP52 protein	Protein	20.0	4.617012426367193	0.17747770121872594	41401.2	25474.152636311235	17722-5
17724-3	WWOX	Protein	20.0	2.5453068344585263	0.08533523247425769	351.0	1946.0108360956672	17724-3
17725-37	USH1C	Protein	20.0	2.7489625231718553	0.08653629014584716	561.0	141.94328334841725	17725-37
17726-3	SAR1A	Protein	0.5	3.6830728163307414	0.3834206180314165	4820.45	5836.392344405155	17726-3
17727-1	Securin	Protein	20.0	2.821546278158391	0.09066634619699536	663.05	689.1637974700079	17727-1
17728-61	CHM2A	Protein	0.5	3.7626478453905943	0.29358442675924284	5789.6	5164.677267085176	17728-61
17729-20	UBE2S	Protein	20.0	3.197252895448945	0.22751798296446252	1574.9	1433.3608383678206	17729-20
17734-13	a-endosulfine	Protein	20.0	3.634823854116819	0.2869388558916426	4313.450000000001	3928.4610161900273	17734-13
17735-130	GBRAP	Protein	0.5	3.331315706409437	0.13290750591466044	2144.45	1037.612260761292	17735-130
17736-105	APTX	Protein	20.0	3.0421800907208016	0.08075797758007568	1102.0	479.2047056044019	17736-105
17737-7	IVD	Protein	20.0	3.5518145865124087	0.2660443254375638	3563.0	11898.296384559697	17737-7
17738-7	CRNN	Protein	20.0	2.8679971115407783	0.11318431306870323	737.9	3039.8281758972644	17738-7
17739-1	HCDH	Protein	20.0	3.659388435086356	0.3831547157783593	4564.450000000001	19306.137193183175	17739-1
17742-2	RRAS	Protein	20.0	3.064470802085321	0.12431976339918464	1160.05	499.06572846422097	17742-2
17743-14	UBE2A	Protein	20.0	2.858687541150071	0.10788934165793879	722.25	245.52686024312422	17743-14
17744-31	RB11A	Protein	20.0	4.340635435957104	0.2758191606945857	21909.65	17090.992477861695	17744-31
17746-77	FIS1	Protein	20.0	3.3701521021255454	0.12454809029851761	2345.05	1225.5351258720261	17746-77
17747-45	TRAF1	Protein	20.0	3.441294381626775	0.13951230745374413	2762.45	999.928679323208	17747-45
17748-21	QORX	Protein	0.5	3.424963262953961	0.19689473649442543	2660.5	2218.130113954134	17748-21
17750-8	RIR2	Protein	20.0	3.483850727206037	0.08456361749206703	3046.85	762.8050603381336	17750-8
17751-68	CRBB1	Protein	20.0	2.611297894065001	0.18168290664071698	408.6	847.1770215876936	17751-68
17752-24	Arginase	Protein	20.0	2.559846697714741	0.10580880280065984	362.95	208.12488154336688	17752-24
17755-5	UGDH	Protein	20.0	3.865474053034826	0.2914070569225377	7336.25	7102.357851813404	17755-5
17756-69	DCTD	Protein	20.0	3.704814054368756	0.2536696909355926	5067.75	4151.2164579962955	17756-69
17757-86	CAB39	Protein	0.5	3.571627180652764	0.28575518084405205	3729.3	3639.9968793411144	17757-86
17758-79	DCXR	Protein	0.5	3.0661761453571827	0.20667445315551522	1164.6	1197.5845494833343	17758-79
17760-128	WDR5	Protein	20.0	3.3821791876204896	0.1404555566263258	2410.9	3003.7413458623473	17760-128
17761-2	NUDT5	Protein	20.0	3.4736619826664255	0.10742536247446141	2976.2	1378.3553176828618	17761-2
17764-108	RHOC	Protein	20.0	4.024875036245254	0.23227714154343207	10589.5	7374.839829230353	17764-108
17765-3	SPN1	Protein	20.0	3.455431060958091	0.27894518776118665	2853.85	3112.1203198438548	17765-3
17766-5	NCF-1	Protein	0.5	2.9336643517952457	0.15964644947232554	858.3499999999999	2768.8086910545208	17766-5
17768-50	HAOX1	Protein	20.0	2.8261392262296745	0.11591566251670804	670.1	6776.685313660923	17768-50
17769-28	PCNP	Protein	20.0	3.798026721821446	0.23678133781992006	6281.0	7278.7829412304645	17769-28
17770-42	EMC8	Protein	20.0	3.0709609158009337	0.08564317105261685	1177.5	3421.133765892982	17770-42
17771-35	RPC9	Protein	20.0	3.1882814466758047	0.12376591478119711	1542.6999999999998	1090.6408046053932	17771-35
17772-7	UBD	Protein	20.0	3.458779587475953	0.10525091545579504	2875.95	905.1360892639884	17772-7
17773-26	SNAG	Protein	20.0	3.5824621791331164	0.2578063453003045	3823.6000000000004	4797.385184835534	17773-26
17774-38	SMD3	Protein	20.0	2.6573905297587945	0.11571711389484432	454.35	622.1279284650468	17774-38
17775-8	TAGL3	Protein	20.0	3.143108512651846	0.10709576969876719	1390.3	971.9694277559669	17775-8
17776-15	PECR	Protein	20.0	3.005952278436351	0.10552470006078657	1013.8	349.49377743631123	17776-15
17777-31	SDSL	Protein	20.0	3.139642718389019	0.10806804903824616	1379.25	1654.3567259712936	17777-31
17778-19	RAB32	Protein	20.0	3.28444163305132	0.49011148171630964	1925.05	9384.734324628984	17778-19
17781-191	MLP3A	Protein	20.0	4.3629101324773405	0.1607726099444443	23062.7	11952.88589512462	17781-191
17782-23	THIK	Protein	20.0	3.6031551833265434	0.22682447978329423	4010.1000000000004	6203.003959222292	17782-23
17783-9	MMAB	Protein	20.0	3.307792942790777	0.1721032524343915	2031.4	4940.427997863374	17783-9
17784-23	GMFB	Protein	20.0	3.734851721055084	0.15623257369163046	5430.65	3384.0436297243446	17784-23
17785-11	RCL	Protein	20.0	3.2095016000486156	0.13605545603742006	1619.9499999999998	1765.3346989037695	17785-11
17786-5	GGPPS	Protein	20.0	2.773126714115861	0.10450150783155321	593.1	328.07416019875046	17786-5
17787-1	Enoyl-CoA hydratase	Protein	20.0	3.567937377994948	0.39191299766187454	3697.75	9854.614091522622	17787-1
17789-1	NADC	Protein	20.0	2.447080464904191	0.07246954656616962	279.95	221.77813772669646	17789-1
17791-25	HPCL1	Protein	20.0	3.1755842841919746	0.10353474718521512	1498.25	903.7401470045057	17791-25
17792-158	SSDH	Protein	0.5	2.9432222196613536	0.17018481937780447	877.45	408.41863322349667	17792-158
17793-4	DIRA1	Protein	20.0	2.582120170546156	0.07941231891775914	382.04999999999995	16843.81311980943	17793-4
17794-6	Phosphomannomutase 2	Protein	20.0	4.14701602269977	0.3614949204447213	14029.25	14060.52863221384	17794-6
17795-176	LSM1	Protein	20.0	3.0368882654573133	0.16330364024270053	1088.65	1706.6538347179587	17795-176
17796-15	IMPA1	Protein	20.0	3.7158647528927347	0.21401860488706867	5198.35	5625.041237614754	17796-15
17797-1	CUL1	Protein	20.0	3.4680074007360133	0.10590322960948319	2937.7	2379.161945485491	17797-1
17799-9	6PGL	Protein	0.5	3.5497692613899594	0.22617526048615855	3546.25	2510.924627804965	17799-9
17800-33	SCAND1	Protein	20.0	2.567790674776999	0.0836497128007212	369.65	399.47077223355427	17800-33
17802-4	SIAS	Protein	20.0	4.474439108755774	0.1825137191718753	29815.5	14876.252094205654	17802-4
17804-102	PNPO	Protein	0.5	3.0691496229531214	0.09706050925775962	1172.6	377.24717422005824	17804-102
17805-35	SPF30	Protein	20.0	2.4741420138463326	0.09883946101491665	297.95	620.8033845565375	17805-35
17806-6	Syntenin 1	Protein	20.0	4.343943420993423	0.14664788753763502	22077.2	11335.210586959985	17806-6
17808-37	NIT2	Protein	20.0	3.313645763233814	0.30092216626911716	2058.95	2279.8142035330334	17808-37
17811-78	ST1C2	Protein	20.0	2.998520880648724	0.1191929501280229	996.6	694.695801861452	17811-78
17812-2	TP4A1	Protein	20.0	3.0836280075645437	0.12356342697366986	1212.35	1576.5005202969744	17812-2
17813-21	BPHL	Protein	20.0	2.843138712990405	0.09428439318848	696.85	327.4215947272429	17813-21
17814-8	BPNT1	Protein	20.0	4.0215650399691505	0.2404891582403897	10509.099999999999	7347.009851297199	17814-8
17816-58	NCALD	Protein	20.0	3.2639554578685424	0.11422137709825629	1836.35	3139.6766142715323	17816-58
17817-22	DDIT4	Protein	20.0	3.110908762228895	0.10714895323444354	1290.95	764.5906091271249	17817-22
17818-22	SUGT1	Protein	20.0	4.68209488444395	0.19933008129373575	48094.45	25103.168234544886	17818-22
17819-30	FAHD1	Protein	20.0	3.1642040830135767	0.29952175951063065	1459.5	4569.230085489587	17819-30
17820-170	MLF1	Protein	0.5	3.5966792732803157	0.08607517796235818	3950.75	1121.461346513077	17820-170
17821-20	NMT2	Protein	20.0	3.048499702966102	0.20457252296274947	1118.15	1222.95774470114	17821-20
17822-57	RERG	Protein	20.0	3.0912447302460317	0.11781211838304063	1233.8	620.0202603476965	17822-57
17823-40	SMD2	Protein	20.0	3.1592210687922826	0.1381191927820534	1442.85	840.0868452939859	17823-40
17826-341	EF1D	Protein	20.0	4.781076467104636	0.22142678677407673	60405.5	31941.474534679328	17826-341
17827-53	DLRB2	Protein	20.0	2.8578750255235623	0.09785008876438107	720.9	2606.55121770003	17827-53
17828-3	S100A14	Protein	20.0	2.8480349522893835	0.09185937264455293	704.75	348.4743477036814	17828-3
17829-2	TREX2	Protein	20.0	2.571592383361307	0.10238590292154162	372.9	620.0310423971005	17829-2
17832-12	IDI2	Protein	20.0	2.5425136762094795	0.09714009048956097	348.75	260.2871019174962	17832-12
17835-28	ANX13	Protein	20.0	2.6862332929937187	0.09244495453373153	485.54999999999995	983.0850077948577	17835-28
17836-17	S100A16	Protein	20.0	3.4955786607169834	0.1273452131787881	3130.25	1422.402261209458	17836-17
17837-5	CLIC2	Protein	20.0	3.926200912897589	0.16741256025916898	8437.25	11261.07182594778	17837-5
17843-30	PPCS	Protein	20.0	4.1346674654712885	0.2710344128162366	13635.4	10724.851625493775	17843-30
17849-6	DRG1	Protein	20.0	3.0826417766730057	0.2873902140058594	1209.6	1399.6857391326	17849-6
17850-42	KLF4	Protein	20.0	2.5830853663476874	0.09256568265169769	382.9	144.95654405227012	17850-42
17852-5	PPME1	Protein	20.0	4.384268898191648	0.19422803574089653	24225.3	20153.409345717082	17852-5
17854-33	NAA10	Protein	20.0	3.817907229782606	0.25610561490438494	6575.200000000001	4563.738739892841	17854-33
17855-28	RGS4	Protein	20.0	2.82685071388753	0.07845644267314789	671.2	684.0768914407171	17855-28
17856-23	NT5M	Protein	20.0	2.689529416859339	0.1630105316473443	489.25	1364.0644617040236	17856-23
17857-6	ACADL	Protein	20.0	2.601299187620347	0.08255553044522011	399.3	411.06143909887857	17857-6
18156-7	ATG3	Protein	20.0	2.8012664650668477	0.06878044736817311	632.8	158.74749673070866	18156-7
18158-45	Caspase-8	Protein	20.0	2.914581133144357	0.10994792545713	821.45	680.5448515349925	18158-45
18160-2	PIMT	Protein	20.0	2.8557613048325106	0.08675755644379775	717.4	588.24535727367	18160-2
18162-167	IRAK4	Protein	20.0	2.9270875267056056	0.23010929622685203	845.45	726.9178810812772	18162-167
18165-181	UB2V2	Protein	20.0	3.79519485755693	0.19981460533232454	6240.15	4472.276615623585	18165-181
18166-4	RHOB	Protein	20.0	3.060319923420778	0.09225315865643131	1149.0	1165.8423360957865	18166-4
18170-46	P5CR1	Protein	20.0	2.681919290561665	0.10147620869792134	480.75	383.1658805404927	18170-46
18171-25	I-TAC	Protein	20.0	2.431363019482673	0.0796047384452337	270.0	315.1873245706897	18171-25
18172-71	ASF1A	Protein	20.0	3.064925388438924	0.09828484161625929	1161.25	4276.414318129376	18172-71
18173-11	ARK73	Protein	20.0	3.1042135818497445	0.19243369914059852	1271.2	2029.1746077851017	18173-11
18174-79	PDC6I	Protein	0.5	3.438494622892155	0.22636343968635533	2744.7	2329.036686648237	18174-79
18175-65	VAT1	Protein	0.5	3.9853514205446814	0.19114456125277451	9668.35	4501.473037279467	18175-65
18177-49	ULA1	Protein	20.0	3.128269990358195	0.08729478441445229	1343.6	396.3394559125689	18177-49
18178-13	SYSC	Protein	0.5	3.110219222382282	0.08966486949170872	1288.9	372.00832752064355	18178-13
18179-56	SPSY	Protein	20.0	3.001365864001982	0.09050823667834372	1003.15	12754.095977621155	18179-56
18180-58	RT4I1	Protein	20.0	2.887392160615255	0.13482383813030321	771.6	2538.6672792115196	18180-58
18181-2	TSSC4	Protein	20.0	3.265536633885763	0.1840514828029217	1843.05	1490.2156655685953	18181-2
18182-24	PCKGC	Protein	20.0	3.436655519546065	0.17106008140136936	2733.1000000000004	1040.9953765869468	18182-24
18183-3	ARH	Protein	20.0	4.669056273825813	0.28030203921164004	46672.0	32129.284996586586	18183-3
18184-28	GUAA	Protein	20.0	4.104679964302761	0.22286816640932894	12725.65	10273.985567853722	18184-28
18185-118	ALDOB	Protein	0.5	3.3167875207973654	0.21051956770933894	2073.9	1884.6471298154229	18185-118
18186-15	SYTC	Protein	20.0	4.498406002286689	0.27092136127895666	31506.949999999997	26288.758642614128	18186-15
18187-16	ACY2	Protein	20.0	3.0705365532890294	0.09868101125732749	1176.35	432.7420520010105	18187-16
18188-12	GATM	Protein	20.0	3.5274035945243147	0.30106098869159664	3368.25	10890.308667018144	18188-12
18189-12	VPS25	Protein	20.0	3.4686647649271025	0.2274829130327018	2942.15	2335.1414729574935	18189-12
18190-15	ICBR	Protein	20.0	3.181257464378618	0.13531451164567618	1517.9499999999998	1179.601051198445	18190-15
18191-23	RANG	Protein	20.0	3.5495794767891615	0.17185393888859032	3544.7	2809.850010503846	18191-23
18192-69	MAGE-5	Protein	20.0	3.574852692984686	0.20528391004301635	3757.1	1694.526665988981	18192-69
18193-165	MO4L1	Protein	20.0	2.658345338293657	0.08393187593598604	455.35	456.18835451723044	18193-165
18194-18	FABP9	Protein	20.0	3.4209041807292966	0.16075230035269397	2635.75	1050.8482047067491	18194-18
18195-3	ORAV1	Protein	20.0	3.900143081354167	0.24217103378011112	7945.9	4442.463266452001	18195-3
18196-8	Afamin	Protein	0.005	4.049644338039434	0.11314218699790811	11211.0	3135.641480858456	18196-8
18197-97	KCRS	Protein	20.0	2.997102229546148	0.09445493958297835	993.3499999999999	4083.15618606759	18197-97
18198-51	HBAT	Protein	20.0	2.5071809772602407	0.07381063751702935	321.5	529.0790343441262	18198-51
18202-22	CD37	Protein	20.0	3.119173325694385	0.09965739147433601	1315.75	392.41605211491935	18202-22
18203-9	CRGC	Protein	20.0	3.0854332915563134	0.15120721663668135	1217.4	515.0984677046857	18203-9
18204-1	TCEA1	Protein	20.0	3.6188920172735397	0.21130778153524166	4158.15	7661.376743303426	18204-1
18205-123	MAGE-6	Protein	20.0	2.7927067762065567	0.09601211620436538	620.45	201.87470393868435	18205-123
18206-18	ADH6	Protein	0.5	3.782386275071726	0.23159763568957542	6058.799999999999	4402.178675297113	18206-18
18207-6	CHM1B	Protein	20.0	4.158433223513734	0.2592149757999174	14402.349999999999	11700.770938681339	18207-6
18208-3	CCNB2	Protein	20.0	3.4962306158581065	0.13952702590718863	3134.95	1039.0864082445669	18208-3
18210-12	SPIN1	Protein	20.0	2.6814673146900754	0.11991736633230704	480.25	213.00913289145922	18210-12
18212-43	GSTM5-5	Protein	20.0	3.163667613184935	0.1376949051687743	1457.7	724.4934185269738	18212-43
18213-30	UBE2F	Protein	20.0	2.7743708616451705	0.14769920856041124	594.8	320.73783422721533	18213-30
18214-2	GSH0	Protein	0.5	3.684670337875093	0.2565164659546323	4838.05	5268.130328600291	18214-2
18215-5	THG1	Protein	20.0	3.6856655584171625	0.19601088033928307	4849.15	7670.321047777323	18215-5
18216-22	IL-11 RA	Protein	20.0	2.895394875222578	0.06638985704793027	785.95	164.08036142891086	18216-22
18218-48	CB032	Protein	20.0	3.8622655841944975	0.19392696974291723	7282.25	11651.354112255687	18218-48
18220-141	SRA1	Protein	20.0	3.063727242496145	0.11939338323048243	1158.0500000000002	581.0566503593619	18220-141
18222-34	SHLB2	Protein	20.0	3.7621417746457646	0.24402039734537298	5782.85	9840.967399578492	18222-34
18224-11	CHM1A	Protein	20.0	4.768130835614269	0.23281187271794698	58631.5	31736.055380590537	18224-11
18225-13	HEBP1	Protein	20.0	4.550042047363049	0.17598160156148526	35484.8	27709.74436868071	18225-13
18226-148	COX5A	Protein	20.0	3.2348459814253676	0.246734697825876	1717.3000000000002	5732.143479643025	18226-148
